,Unnamed: 0,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,cum_symptomatic_1,cum_symptomatic_2,cum_symptomatic_3,cum_symptomatic_4,cum_symptomatic_5,cum_symptomatic_6,cum_severe_1,cum_severe_2,cum_severe_3,cum_severe_4,cum_severe_5,cum_severe_6,cum_critical_1,cum_critical_2,cum_critical_3,cum_critical_4,cum_critical_5,cum_critical_6,cum_deaths_1,cum_deaths_2,cum_deaths_3,cum_deaths_4,cum_deaths_5,cum_deaths_6,cum_vaccinated_1,cum_vaccinated_2,cum_vaccinated_3,cum_vaccinated_4,cum_vaccinated_5,cum_vaccinated_6,quar_period,pop_size,pop_infected,location,interventions,n_days,pop_type,use_waning
376,16,98.0,205.0,554.0,1235.0,2489.0,5047.0,0.0,62.0,198.0,518.0,1050.0,2121.0,0.0,0.0,6.0,21.0,59.0,116.0,0.0,0.0,0.0,3.0,11.0,33.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14,51074.20002609812,98.47468271854748,France,none,35,hybrid,True
1171,1,96.0,191.0,337.0,540.0,731.0,873.0,0.0,61.0,132.0,249.0,384.0,483.0,0.0,0.0,4.0,14.0,29.0,39.0,0.0,0.0,1.0,3.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,50210.0,50210.0,50210.0,50210.0,50210.0,50210.0,14,50210.16071623414,96.10477445076984,Japan,az,35,hybrid,True
493,13,100.0,158.0,204.0,229.0,247.0,252.0,0.0,69.0,110.0,137.0,154.0,158.0,0.0,3.0,9.0,14.0,17.0,17.0,0.0,2.0,6.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,49904.0,49904.0,49904.0,49904.0,49904.0,49904.0,14,49904.16105332114,100.79498831914596,Japan,moderna,35,hybrid,True
1125,15,106.0,139.0,163.0,168.0,168.0,168.0,0.0,73.0,100.0,115.0,115.0,115.0,0.0,1.0,7.0,10.0,10.0,11.0,0.0,1.0,3.0,6.0,6.0,6.0,0.0,0.0,0.0,2.0,2.0,2.0,49999.0,49999.0,49999.0,49999.0,49999.0,49999.0,14,49999.85282301632,106.11698794366778,UK,moderna,35,hybrid,True
1091,11,95.0,136.0,170.0,189.0,195.0,196.0,0.0,63.0,106.0,124.0,132.0,133.0,0.0,1.0,7.0,10.0,11.0,13.0,0.0,0.0,4.0,7.0,8.0,9.0,0.0,0.0,0.0,1.0,1.0,2.0,50201.0,50201.0,50201.0,50201.0,50201.0,50201.0,14,50201.95375841179,95.3929475480306,Japan,pfizer,35,hybrid,True
25,25,105.0,173.0,231.0,253.0,264.0,265.0,0.0,66.0,124.0,148.0,155.0,159.0,0.0,1.0,3.0,7.0,8.0,8.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24402.0,48528.0,48737.0,48739.0,48739.0,48739.0,14,48739.63476718004,105.75946387602237,China,moderna,35,hybrid,True
1214,14,100.0,133.0,165.0,174.0,181.0,184.0,0.0,68.0,98.0,107.0,112.0,115.0,0.0,1.0,8.0,10.0,11.0,11.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,40651.0,50726.0,50726.0,50726.0,50726.0,50726.0,14,50726.59077744226,100.58683593803556,France,moderna,35,hybrid,True
809,29,99.0,142.0,173.0,195.0,208.0,215.0,0.0,57.0,92.0,112.0,124.0,131.0,0.0,3.0,11.0,13.0,15.0,17.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,49243.0,49243.0,49243.0,49243.0,49243.0,49243.0,14,49243.71139577163,99.74778186867265,Japan,moderna,35,hybrid,True
177,27,96.0,195.0,320.0,466.0,612.0,682.0,0.0,60.0,153.0,236.0,353.0,428.0,0.0,1.0,6.0,17.0,27.0,34.0,0.0,0.0,4.0,7.0,10.0,12.0,0.0,0.0,0.0,1.0,3.0,5.0,49518.0,49518.0,49518.0,49518.0,49518.0,49518.0,14,49518.679714966514,96.72779348304503,Japan,az,35,hybrid,True
977,17,97.0,196.0,396.0,629.0,848.0,1067.0,0.0,66.0,143.0,253.0,402.0,534.0,0.0,1.0,8.0,14.0,26.0,36.0,0.0,0.0,2.0,4.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,25183.0,50026.0,50211.0,50211.0,50211.0,50211.0,14,50211.60882661644,97.27296188254326,China,az,35,hybrid,True
1222,22,100.0,161.0,198.0,213.0,219.0,221.0,0.0,67.0,102.0,128.0,130.0,133.0,0.0,0.0,7.0,10.0,12.0,12.0,0.0,0.0,4.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,40581.0,50726.0,50726.0,50726.0,50726.0,50726.0,14,50726.59077744226,100.58683593803556,France,moderna,35,hybrid,True
614,14,101.0,227.0,483.0,1090.0,2283.0,4488.0,0.0,70.0,195.0,426.0,883.0,1801.0,0.0,0.0,6.0,11.0,28.0,78.0,0.0,0.0,2.0,3.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14,49997.9067815852,101.0044121822941,France,none,35,hybrid,True
12,12,105.0,142.0,170.0,190.0,199.0,200.0,0.0,65.0,98.0,110.0,119.0,122.0,0.0,0.0,6.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24355.0,48549.0,48738.0,48739.0,48739.0,48739.0,14,48739.63476718004,105.75946387602237,China,moderna,35,hybrid,True
452,2,90.0,170.0,328.0,499.0,648.0,767.0,0.0,58.0,139.0,253.0,361.0,442.0,0.0,3.0,7.0,22.0,35.0,44.0,0.0,1.0,3.0,5.0,7.0,10.0,0.0,0.0,0.0,1.0,1.0,4.0,39790.0,49719.0,49719.0,49719.0,49719.0,49719.0,14,49719.446407232535,90.6910120650291,France,az,35,hybrid,True
1106,26,95.0,122.0,149.0,159.0,161.0,162.0,0.0,58.0,88.0,101.0,106.0,106.0,0.0,0.0,10.0,13.0,13.0,14.0,0.0,0.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,50201.0,50201.0,50201.0,50201.0,50201.0,50201.0,14,50201.95375841179,95.3929475480306,Japan,pfizer,35,hybrid,True
1186,16,96.0,207.0,380.0,578.0,739.0,870.0,0.0,70.0,182.0,294.0,435.0,533.0,0.0,3.0,14.0,23.0,36.0,50.0,0.0,0.0,5.0,9.0,16.0,21.0,0.0,0.0,0.0,2.0,2.0,7.0,50210.0,50210.0,50210.0,50210.0,50210.0,50210.0,14,50210.16071623414,96.10477445076984,Japan,az,35,hybrid,True
182,2,88.0,124.0,167.0,178.0,187.0,187.0,0.0,55.0,88.0,113.0,119.0,121.0,0.0,0.0,2.0,6.0,7.0,8.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,52144.0,52144.0,52144.0,52144.0,52144.0,52144.0,14,52144.95033726947,88.71070835884908,UK,pfizer,35,hybrid,True
458,8,90.0,158.0,292.0,449.0,549.0,627.0,0.0,59.0,123.0,202.0,293.0,347.0,0.0,1.0,9.0,16.0,21.0,24.0,0.0,0.0,3.0,6.0,7.0,7.0,0.0,0.0,0.0,1.0,3.0,5.0,39785.0,49719.0,49719.0,49719.0,49719.0,49719.0,14,49719.446407232535,90.6910120650291,France,az,35,hybrid,True
609,9,101.0,200.0,484.0,1071.0,2206.0,4375.0,0.0,56.0,181.0,407.0,874.0,1768.0,0.0,3.0,6.0,24.0,43.0,96.0,0.0,0.0,2.0,7.0,9.0,24.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14,49997.9067815852,101.0044121822941,France,none,35,hybrid,True
973,13,97.0,203.0,431.0,730.0,1056.0,1293.0,0.0,64.0,155.0,311.0,514.0,672.0,0.0,0.0,1.0,8.0,20.0,31.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,24962.0,50017.0,50209.0,50211.0,50211.0,50211.0,14,50211.60882661644,97.27296188254326,China,az,35,hybrid,True
530,20,92.0,134.0,163.0,176.0,181.0,182.0,0.0,52.0,85.0,98.0,104.0,107.0,0.0,4.0,9.0,12.0,14.0,14.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,49379.0,49379.0,49379.0,49379.0,49379.0,49379.0,14,49379.55715033923,92.98151663291794,Japan,pfizer,35,hybrid,True
337,7,95.0,129.0,167.0,172.0,175.0,175.0,0.0,71.0,95.0,112.0,115.0,116.0,0.0,1.0,3.0,5.0,5.0,6.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,48570.0,48570.0,48570.0,48570.0,48570.0,48570.0,14,48570.25146506496,95.2205948554948,UK,pfizer,35,hybrid,True
1328,8,105.0,190.0,379.0,586.0,727.0,847.0,0.0,56.0,135.0,261.0,374.0,468.0,0.0,0.0,11.0,17.0,29.0,40.0,0.0,0.0,6.0,7.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,40079.0,50100.0,50100.0,50100.0,50100.0,50100.0,14,50100.278086344006,105.0807349103839,France,az,35,hybrid,True
242,2,101.0,134.0,163.0,174.0,178.0,181.0,0.0,66.0,94.0,106.0,110.0,111.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51457.0,51457.0,51457.0,51457.0,51457.0,51457.0,14,51457.28621888858,101.8170785726943,UK,pfizer,35,hybrid,True
504,24,100.0,140.0,179.0,193.0,195.0,196.0,0.0,56.0,97.0,114.0,120.0,120.0,0.0,1.0,8.0,11.0,13.0,15.0,0.0,0.0,3.0,3.0,5.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,49904.0,49904.0,49904.0,49904.0,49904.0,49904.0,14,49904.16105332114,100.79498831914596,Japan,moderna,35,hybrid,True
149,29,98.0,236.0,596.0,1515.0,3531.0,7798.0,0.0,60.0,195.0,500.0,1252.0,2891.0,0.0,1.0,8.0,15.0,46.0,113.0,0.0,0.0,1.0,2.0,9.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,48877.15583154997,98.24847085902476,China,none,35,hybrid,True
111,21,103.0,158.0,210.0,231.0,241.0,246.0,0.0,60.0,111.0,132.0,145.0,149.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24935.0,49817.0,50016.0,50022.0,50022.0,50022.0,14,50022.07495389883,103.71610485739647,China,moderna,35,hybrid,True
261,21,101.0,124.0,149.0,163.0,165.0,166.0,0.0,51.0,81.0,92.0,99.0,99.0,0.0,1.0,6.0,8.0,9.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51457.0,51457.0,51457.0,51457.0,51457.0,51457.0,14,51457.28621888858,101.8170785726943,UK,pfizer,35,hybrid,True
586,16,102.0,154.0,203.0,224.0,236.0,241.0,0.0,52.0,93.0,122.0,131.0,136.0,0.0,0.0,9.0,10.0,12.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48298.0,48298.0,48298.0,48298.0,48298.0,48298.0,14,48298.11445016439,102.55462969194696,UK,moderna,35,hybrid,True
479,29,90.0,157.0,285.0,417.0,545.0,661.0,0.0,50.0,109.0,185.0,276.0,350.0,0.0,0.0,6.0,9.0,17.0,20.0,0.0,0.0,3.0,4.0,6.0,8.0,0.0,0.0,0.0,1.0,2.0,2.0,39629.0,49719.0,49719.0,49719.0,49719.0,49719.0,14,49719.446407232535,90.6910120650291,France,az,35,hybrid,True
722,2,88.0,108.0,145.0,168.0,172.0,176.0,0.0,54.0,74.0,93.0,101.0,104.0,0.0,0.0,1.0,4.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25561.0,50881.0,51085.0,51088.0,51088.0,51088.0,14,51088.166094093074,88.94027363346837,China,pfizer,35,hybrid,True
1012,22,95.0,192.0,352.0,510.0,655.0,775.0,0.0,70.0,157.0,258.0,359.0,454.0,0.0,1.0,11.0,21.0,30.0,36.0,0.0,0.0,3.0,7.0,9.0,11.0,0.0,0.0,0.0,0.0,2.0,3.0,48433.0,48433.0,48433.0,48433.0,48433.0,48433.0,14,48433.62597969629,95.206665792963,Japan,az,35,hybrid,True
1224,24,100.0,138.0,163.0,168.0,171.0,171.0,0.0,61.0,100.0,118.0,121.0,121.0,0.0,1.0,4.0,9.0,10.0,10.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,40484.0,50726.0,50726.0,50726.0,50726.0,50726.0,14,50726.59077744226,100.58683593803556,France,moderna,35,hybrid,True
670,10,101.0,251.0,506.0,822.0,1110.0,1287.0,0.0,73.0,188.0,364.0,552.0,719.0,0.0,0.0,4.0,11.0,20.0,34.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,25708.0,51299.0,51480.0,51482.0,51482.0,51482.0,14,51482.24752366832,101.33166738045342,China,az,35,hybrid,True
910,10,107.0,156.0,199.0,212.0,218.0,219.0,0.0,73.0,119.0,139.0,145.0,147.0,0.0,0.0,10.0,12.0,14.0,15.0,0.0,0.0,6.0,7.0,7.0,8.0,0.0,0.0,0.0,2.0,2.0,3.0,51090.0,51090.0,51090.0,51090.0,51090.0,51090.0,14,51090.54380397731,107.31230456401526,Japan,pfizer,35,hybrid,True
766,16,98.0,133.0,150.0,156.0,159.0,160.0,0.0,63.0,86.0,95.0,100.0,101.0,0.0,1.0,5.0,8.0,10.0,10.0,0.0,0.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,39833.0,49640.0,49640.0,49640.0,49640.0,49640.0,14,49640.443087842286,98.3422736662664,France,pfizer,35,hybrid,True
497,17,100.0,145.0,179.0,189.0,192.0,193.0,0.0,68.0,108.0,125.0,128.0,131.0,0.0,2.0,7.0,10.0,11.0,11.0,0.0,0.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,49904.0,49904.0,49904.0,49904.0,49904.0,49904.0,14,49904.16105332114,100.79498831914596,Japan,moderna,35,hybrid,True
916,16,107.0,140.0,172.0,191.0,195.0,195.0,0.0,67.0,101.0,118.0,123.0,124.0,0.0,1.0,8.0,11.0,12.0,12.0,0.0,0.0,3.0,4.0,5.0,5.0,0.0,0.0,0.0,1.0,2.0,4.0,51090.0,51090.0,51090.0,51090.0,51090.0,51090.0,14,51090.54380397731,107.31230456401526,Japan,pfizer,35,hybrid,True
1416,6,94.0,132.0,172.0,179.0,183.0,183.0,0.0,61.0,87.0,111.0,115.0,116.0,0.0,1.0,4.0,4.0,5.0,5.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,40529.0,50763.0,50763.0,50763.0,50763.0,50763.0,14,50763.89172781857,94.32470499607496,France,pfizer,35,hybrid,True
420,0,104.0,224.0,380.0,610.0,823.0,944.0,0.0,75.0,175.0,284.0,426.0,550.0,0.0,1.0,11.0,26.0,37.0,51.0,0.0,0.0,5.0,8.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,50118.0,50118.0,50118.0,50118.0,50118.0,50118.0,14,50118.11080239527,104.58361811850742,Japan,az,35,hybrid,True
1383,3,101.0,203.0,446.0,967.0,2125.0,4576.0,0.0,55.0,154.0,356.0,790.0,1747.0,0.0,0.0,6.0,18.0,36.0,90.0,0.0,0.0,1.0,4.0,11.0,27.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14,49639.41530953354,101.68813883953788,UK,none,35,hybrid,True
1267,7,105.0,137.0,175.0,181.0,184.0,184.0,0.0,68.0,95.0,113.0,115.0,116.0,0.0,2.0,4.0,5.0,7.0,7.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,50398.0,50398.0,50398.0,50398.0,50398.0,50398.0,14,50398.41309243068,105.97783563947138,Japan,pfizer,35,hybrid,True
94,4,103.0,153.0,201.0,219.0,231.0,233.0,0.0,69.0,111.0,139.0,146.0,151.0,0.0,0.0,3.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25046.0,49814.0,50020.0,50022.0,50022.0,50022.0,14,50022.07495389883,103.71610485739647,China,moderna,35,hybrid,True
1356,6,99.0,166.0,291.0,410.0,504.0,559.0,0.0,56.0,123.0,206.0,276.0,325.0,0.0,1.0,5.0,12.0,20.0,25.0,0.0,0.0,2.0,4.0,9.0,11.0,0.0,0.0,0.0,1.0,2.0,4.0,38699.0,48441.0,48442.0,48442.0,48442.0,48442.0,14,48442.10004608631,99.95485323006272,France,az,35,hybrid,True
1455,15,94.0,172.0,316.0,495.0,657.0,775.0,0.0,58.0,129.0,228.0,345.0,442.0,0.0,1.0,6.0,12.0,18.0,32.0,0.0,0.0,2.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,40805.0,50904.0,50904.0,50904.0,50904.0,50904.0,14,50904.87934731831,94.66760154710592,France,az,35,hybrid,True
980,20,97.0,214.0,472.0,751.0,1017.0,1213.0,0.0,64.0,171.0,333.0,511.0,681.0,0.0,0.0,4.0,13.0,26.0,34.0,0.0,0.0,3.0,4.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,25118.0,50003.0,50211.0,50211.0,50211.0,50211.0,14,50211.60882661644,97.27296188254326,China,az,35,hybrid,True
692,2,99.0,124.0,150.0,159.0,161.0,161.0,0.0,58.0,86.0,94.0,96.0,97.0,0.0,2.0,9.0,9.0,10.0,10.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,38741.0,48411.0,48411.0,48411.0,48411.0,48411.0,14,48411.57521259557,99.12324426118992,France,moderna,35,hybrid,True
906,6,107.0,143.0,175.0,186.0,190.0,191.0,0.0,58.0,94.0,109.0,115.0,115.0,0.0,0.0,6.0,10.0,11.0,11.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,51090.0,51090.0,51090.0,51090.0,51090.0,51090.0,14,51090.54380397731,107.31230456401526,Japan,pfizer,35,hybrid,True
1121,11,106.0,157.0,209.0,230.0,244.0,247.0,0.0,64.0,107.0,131.0,144.0,147.0,0.0,1.0,9.0,9.0,10.0,11.0,0.0,0.0,2.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,49999.0,49999.0,49999.0,49999.0,49999.0,49999.0,14,49999.85282301632,106.11698794366778,UK,moderna,35,hybrid,True
1270,10,105.0,137.0,157.0,167.0,167.0,167.0,0.0,67.0,99.0,107.0,110.0,110.0,0.0,1.0,5.0,12.0,13.0,13.0,0.0,0.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,50398.0,50398.0,50398.0,50398.0,50398.0,50398.0,14,50398.41309243068,105.97783563947138,Japan,pfizer,35,hybrid,True
859,19,91.0,129.0,161.0,178.0,186.0,189.0,0.0,53.0,82.0,95.0,107.0,110.0,0.0,0.0,6.0,8.0,8.0,10.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,25049.0,49918.0,50126.0,50128.0,50128.0,50128.0,14,50128.509455645,91.6238101923775,China,moderna,35,hybrid,True
640,10,99.0,177.0,355.0,541.0,694.0,797.0,0.0,59.0,141.0,254.0,362.0,461.0,0.0,2.0,7.0,18.0,29.0,38.0,0.0,0.0,4.0,6.0,11.0,15.0,0.0,0.0,0.0,1.0,1.0,2.0,49566.0,49566.0,49566.0,49566.0,49566.0,49566.0,14,49566.72186387225,99.61678192455048,Japan,az,35,hybrid,True
513,3,92.0,115.0,142.0,147.0,147.0,147.0,0.0,55.0,81.0,91.0,93.0,93.0,0.0,1.0,7.0,10.0,10.0,10.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,49379.0,49379.0,49379.0,49379.0,49379.0,49379.0,14,49379.55715033923,92.98151663291794,Japan,pfizer,35,hybrid,True
732,12,88.0,150.0,204.0,231.0,236.0,236.0,0.0,46.0,96.0,122.0,135.0,136.0,0.0,0.0,3.0,5.0,7.0,7.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,25542.0,50894.0,51087.0,51088.0,51088.0,51088.0,14,51088.166094093074,88.94027363346837,China,pfizer,35,hybrid,True
1327,7,105.0,179.0,317.0,437.0,528.0,583.0,0.0,64.0,129.0,206.0,286.0,334.0,0.0,0.0,4.0,7.0,19.0,23.0,0.0,0.0,1.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,40297.0,50100.0,50100.0,50100.0,50100.0,50100.0,14,50100.278086344006,105.0807349103839,France,az,35,hybrid,True
936,6,96.0,206.0,391.0,589.0,756.0,880.0,0.0,74.0,173.0,295.0,412.0,492.0,0.0,1.0,8.0,20.0,26.0,37.0,0.0,0.0,3.0,8.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,40283.0,50442.0,50442.0,50442.0,50442.0,50442.0,14,50442.4308296262,96.99902118460956,France,az,35,hybrid,True
260,20,101.0,163.0,215.0,235.0,243.0,246.0,0.0,60.0,113.0,134.0,141.0,145.0,0.0,0.0,8.0,11.0,11.0,12.0,0.0,0.0,5.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,51457.0,51457.0,51457.0,51457.0,51457.0,51457.0,14,51457.28621888858,101.8170785726943,UK,pfizer,35,hybrid,True
1210,10,100.0,150.0,194.0,205.0,208.0,210.0,0.0,60.0,99.0,123.0,129.0,130.0,0.0,2.0,8.0,14.0,15.0,17.0,0.0,0.0,1.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,40533.0,50726.0,50726.0,50726.0,50726.0,50726.0,14,50726.59077744226,100.58683593803556,France,moderna,35,hybrid,True
1480,10,104.0,135.0,160.0,166.0,168.0,168.0,0.0,57.0,94.0,104.0,110.0,111.0,0.0,1.0,4.0,6.0,7.0,7.0,0.0,1.0,3.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,2.0,50188.0,50188.0,50188.0,50188.0,50188.0,50188.0,14,50188.82580515166,104.88307073450729,Japan,moderna,35,hybrid,True
1143,3,97.0,119.0,144.0,152.0,152.0,153.0,0.0,63.0,82.0,98.0,99.0,99.0,0.0,3.0,13.0,16.0,16.0,16.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,50136.0,50136.0,50136.0,50136.0,50136.0,50136.0,14,50136.38244329362,97.54370444253274,Japan,pfizer,35,hybrid,True
1308,18,104.0,240.0,649.0,1441.0,2943.0,5877.0,0.0,70.0,223.0,566.0,1222.0,2450.0,0.0,1.0,11.0,33.0,73.0,164.0,0.0,0.0,4.0,10.0,22.0,48.0,0.0,0.0,0.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14,49755.53491663295,104.91218343602756,Japan,none,35,hybrid,True
1080,0,95.0,138.0,165.0,172.0,179.0,180.0,0.0,68.0,100.0,111.0,117.0,119.0,0.0,2.0,9.0,10.0,15.0,16.0,0.0,0.0,1.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,50201.0,50201.0,50201.0,50201.0,50201.0,50201.0,14,50201.95375841179,95.3929475480306,Japan,pfizer,35,hybrid,True
301,1,104.0,222.0,422.0,619.0,831.0,969.0,0.0,67.0,175.0,297.0,421.0,535.0,0.0,2.0,10.0,19.0,33.0,42.0,0.0,0.0,2.0,5.0,8.0,10.0,0.0,0.0,0.0,2.0,2.0,3.0,49631.0,49631.0,49631.0,49631.0,49631.0,49631.0,14,49631.01418884,104.61927122139492,Japan,az,35,hybrid,True
1161,21,97.0,127.0,163.0,178.0,183.0,184.0,0.0,55.0,85.0,102.0,108.0,109.0,0.0,2.0,11.0,16.0,18.0,18.0,0.0,0.0,4.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,50136.0,50136.0,50136.0,50136.0,50136.0,50136.0,14,50136.38244329362,97.54370444253274,Japan,pfizer,35,hybrid,True
496,16,100.0,136.0,163.0,172.0,174.0,176.0,0.0,58.0,96.0,106.0,112.0,113.0,0.0,0.0,6.0,8.0,8.0,9.0,0.0,0.0,2.0,4.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,49904.0,49904.0,49904.0,49904.0,49904.0,49904.0,14,49904.16105332114,100.79498831914596,Japan,moderna,35,hybrid,True
646,16,99.0,175.0,333.0,505.0,646.0,750.0,0.0,57.0,133.0,242.0,350.0,435.0,0.0,1.0,10.0,16.0,21.0,32.0,0.0,0.0,4.0,6.0,8.0,12.0,0.0,0.0,0.0,1.0,3.0,6.0,49566.0,49566.0,49566.0,49566.0,49566.0,49566.0,14,49566.72186387225,99.61678192455048,Japan,az,35,hybrid,True
856,16,91.0,145.0,183.0,196.0,204.0,205.0,0.0,57.0,93.0,116.0,123.0,126.0,0.0,0.0,4.0,6.0,7.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,25175.0,49931.0,50128.0,50128.0,50128.0,50128.0,14,50128.509455645,91.6238101923775,China,moderna,35,hybrid,True
1399,19,101.0,245.0,616.0,1318.0,2616.0,5357.0,0.0,65.0,209.0,494.0,1057.0,2122.0,0.0,2.0,9.0,28.0,48.0,115.0,0.0,0.0,5.0,9.0,18.0,35.0,0.0,0.0,0.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14,49639.41530953354,101.68813883953788,UK,none,35,hybrid,True
931,1,96.0,173.0,284.0,405.0,514.0,596.0,0.0,55.0,117.0,190.0,271.0,323.0,0.0,1.0,5.0,10.0,17.0,20.0,0.0,1.0,3.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,40240.0,50442.0,50442.0,50442.0,50442.0,50442.0,14,50442.4308296262,96.99902118460956,France,az,35,hybrid,True
694,4,99.0,130.0,153.0,165.0,172.0,173.0,0.0,61.0,92.0,101.0,105.0,106.0,0.0,1.0,9.0,12.0,13.0,14.0,0.0,1.0,4.0,5.0,6.0,7.0,0.0,0.0,0.0,1.0,2.0,2.0,38689.0,48411.0,48411.0,48411.0,48411.0,48411.0,14,48411.57521259557,99.12324426118992,France,moderna,35,hybrid,True
1174,4,96.0,164.0,277.0,419.0,536.0,623.0,0.0,68.0,134.0,229.0,305.0,376.0,0.0,1.0,7.0,21.0,32.0,35.0,0.0,0.0,1.0,6.0,9.0,12.0,0.0,0.0,0.0,0.0,5.0,7.0,50210.0,50210.0,50210.0,50210.0,50210.0,50210.0,14,50210.16071623414,96.10477445076984,Japan,az,35,hybrid,True
175,25,96.0,191.0,352.0,549.0,705.0,814.0,0.0,64.0,144.0,272.0,393.0,482.0,0.0,1.0,8.0,19.0,33.0,44.0,0.0,0.0,2.0,6.0,11.0,18.0,0.0,0.0,0.0,0.0,3.0,4.0,49518.0,49518.0,49518.0,49518.0,49518.0,49518.0,14,49518.679714966514,96.72779348304503,Japan,az,35,hybrid,True
