,height,diameter,bucket_volume,surface_area,water_volume_t0,wind_speed_t0,temperature_t0,water_volume_t1,wind_speed_t1,temperature_t1,water_volume_t2,wind_speed_t2,temperature_t2,water_volume_t3,wind_speed_t3,temperature_t3,water_volume_t4,wind_speed_t4,temperature_t4,water_volume_t5,wind_speed_t5,temperature_t5,water_volume_t6,wind_speed_t6,temperature_t6,water_volume_t7,wind_speed_t7,temperature_t7,water_volume_t8,wind_speed_t8,temperature_t8,water_volume_t9,wind_speed_t9,temperature_t9,temperature_t10,water_volume_t10,wind_speed_t10
142,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,2.0,40.0,22239.962713292865,0.0,80.0,22200.148480041717,0.5,80.0,22174.684034743197,1.0,50.0,22149.219589444678,1.0,50.0,22138.852105920007,0.5,40.0,22138.852105920007,0.0,50.0,22138.852105920007,0.0,70.0,22088.879982607123,1.0,70.0,22059.77787740229,0.5,70.0,40.0,22029.208953759917,2.0
143,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,0.5,50.0,22215.538086718054,1.5,40.0,22194.619919142693,0.5,60.0,22194.619919142693,0.0,50.0,22194.619919142693,0.0,60.0,22169.155473844174,1.0,50.0,22144.73084726936,1.5,40.0,22101.005062086624,2.0,50.0,22051.72420907712,1.5,60.0,22026.2597637786,1.0,50.0,40.0,22008.457437744368,1.0
144,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.0,40.0,22225.13306594288,0.5,50.0,22156.571775203647,1.5,70.0,22138.769449169413,1.0,40.0,22088.79732585653,1.0,70.0,22052.87809450889,1.0,60.0,22035.075768474657,1.0,40.0,22010.651141899845,1.5,40.0,21961.370288890343,1.5,60.0,21892.80899815111,1.5,70.0,50.0,21849.083212968373,2.0
145,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.0,50.0,22200.148480041717,0.5,80.0,22150.86762703221,1.5,60.0,22057.06976594006,1.5,80.0,22026.500842297683,2.0,40.0,21976.5287189848,1.0,70.0,21882.73085789265,1.5,80.0,21814.169567153414,1.5,70.0,21745.803318057995,1.0,80.0,21721.378691483184,1.5,40.0,70.0,21721.378691483184,0.0
146,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,2.0,60.0,22204.043481945228,1.0,60.0,22154.071358632344,1.0,70.0,22136.26903259811,1.0,40.0,22121.439385248123,0.5,50.0,22072.15853223862,1.5,60.0,22041.58960859624,2.0,40.0,22020.67144102088,0.5,60.0,21934.862765297185,2.0,70.0,21898.943533949547,1.0,60.0,70.0,21830.382243210315,1.5
147,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.5,50.0,22209.393789650487,2.0,40.0,22174.456806350943,1.5,50.0,22124.48468303806,1.0,70.0,22124.48468303806,0.0,40.0,22124.48468303806,0.0,70.0,22114.117199513392,0.5,40.0,22064.145076200508,1.0,70.0,21978.33640047681,2.0,70.0,21884.538539384663,1.5,80.0,70.0,21884.538539384663,0.0
148,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.5,80.0,22225.13306594288,0.5,50.0,22163.455044865896,2.0,60.0,22163.455044865896,0.0,40.0,22119.72925968316,2.0,50.0,22119.72925968316,0.0,80.0,22002.335462698717,2.0,80.0,21958.60967751597,2.0,50.0,21929.507572311144,0.5,70.0,21904.043127012625,1.0,50.0,50.0,21860.317341829887,2.0
149,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.5,50.0,22190.681860283363,1.5,60.0,22155.74487698382,1.5,50.0,22130.2804316853,1.0,50.0,22099.71150804292,2.0,40.0,22078.79334046756,0.5,60.0,22063.963693117574,0.5,50.0,22038.49924781905,1.0,50.0,22007.93032417668,2.0,40.0,21972.99334087713,1.5,50.0,80.0,21879.195479784983,1.5
150,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.0,70.0,22210.860608088034,0.5,70.0,22200.493124563367,0.5,40.0,22132.126875467944,1.0,80.0,22070.44885439096,2.0,60.0,22055.61920704097,0.5,50.0,21969.81053131728,2.0,70.0,21926.08474613454,2.0,50.0,21901.66011955973,1.5,40.0,21876.19567426121,1.0,50.0,70.0,21876.19567426121,0.0
151,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,0.5,80.0,22122.56891630842,2.0,80.0,22122.56891630842,0.0,70.0,22072.596792995537,1.0,70.0,22032.782559744384,0.5,80.0,21989.056774561646,2.0,50.0,21903.24809883795,2.0,70.0,21841.570077760967,2.0,60.0,21841.570077760967,0.0,40.0,21805.65084641333,1.0,60.0,70.0,21719.842170689637,2.0
152,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,0.0,70.0,22222.16038725863,1.0,40.0,22178.434602075893,2.0,50.0,22149.332496871066,0.5,70.0,22109.51826361991,0.5,80.0,22015.72040252776,1.5,80.0,21954.042381450778,2.0,60.0,21954.042381450778,0.0,60.0,21904.070258137894,1.0,70.0,21860.34447295516,2.0,50.0,80.0,21860.34447295516,0.0
153,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.5,50.0,22229.5952297682,0.5,40.0,22229.5952297682,0.0,80.0,22194.65824646865,1.5,50.0,22154.844013217506,0.5,80.0,22154.844013217506,0.0,70.0,22154.844013217506,0.0,70.0,22069.03533749381,2.0,70.0,22044.610710918994,1.5,40.0,21958.8020351953,2.0,70.0,50.0,21915.07625001256,2.0
154,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,2.0,50.0,22122.56891630842,2.0,80.0,22078.843131125683,2.0,50.0,22053.378685827163,1.0,50.0,22053.378685827163,0.0,70.0,21985.01243673174,1.0,80.0,21985.01243673174,0.0,50.0,21891.21457563959,1.5,80.0,21860.645651997213,2.0,40.0,21816.919866814475,2.0,50.0,70.0,21748.358576075243,1.5
155,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,0.5,40.0,22210.860608088034,0.5,70.0,22171.04637483688,0.5,80.0,22156.21672748689,0.5,50.0,22116.402494235743,0.5,80.0,22098.60016820151,1.0,40.0,22054.87438301877,2.0,50.0,22004.902259705887,1.0,70.0,22004.902259705887,0.0,50.0,22004.902259705887,0.0,70.0,50.0,21969.965276406343,1.5
156,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.0,70.0,22209.393789650487,2.0,40.0,22147.715768573504,2.0,60.0,22053.917907481355,1.5,80.0,22053.917907481355,0.0,70.0,22053.917907481355,0.0,40.0,22029.493280906543,1.5,40.0,21967.81525982956,2.0,60.0,21917.84313651668,1.0,70.0,21917.84313651668,0.0,40.0,50.0,21903.01348916669,0.5
157,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.0,80.0,22222.16038725863,1.0,40.0,22128.36252616648,1.5,80.0,22102.898080867963,1.0,50.0,22077.433635569443,1.0,50.0,22033.707850386705,2.0,50.0,21916.31405340226,2.0,80.0,21916.31405340226,0.0,60.0,21867.03320039276,1.5,60.0,21823.30741521002,2.0,50.0,50.0,21788.37043191048,1.5
158,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.5,50.0,22222.16038725863,1.0,40.0,22128.36252616648,1.5,80.0,22084.636740983744,2.0,50.0,22016.27049188832,1.0,80.0,21991.84586531351,1.5,40.0,21991.84586531351,0.0,50.0,21991.84586531351,0.0,60.0,21970.92769773815,0.5,60.0,21927.20191255541,2.0,50.0,80.0,21927.20191255541,0.0
159,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,0.5,40.0,22146.16485220072,1.5,80.0,22077.603561461485,1.5,70.0,22037.78932821033,0.5,80.0,22012.324882911813,1.0,50.0,21976.40565156417,1.0,60.0,21945.8367279218,2.0,40.0,21910.899744622253,1.5,50.0,21910.899744622253,0.0,80.0,21910.899744622253,0.0,50.0,40.0,21910.899744622253,0.0
160,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.0,60.0,22171.59646419744,1.0,80.0,22171.59646419744,0.0,60.0,22171.59646419744,0.0,50.0,22077.798603105293,1.5,80.0,22028.51775009579,1.5,60.0,21992.598518748156,1.0,60.0,21898.800657656004,1.5,80.0,21883.971010306017,0.5,50.0,21858.506565007498,1.0,50.0,40.0,21834.08193843269,1.5
161,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,2.0,80.0,22209.393789650487,2.0,40.0,22209.393789650487,0.0,70.0,22209.393789650487,0.0,70.0,22191.59146361625,1.0,40.0,22167.16683704144,1.5,40.0,22167.16683704144,0.0,80.0,22141.70239174292,1.0,50.0,22024.30859475848,2.0,80.0,21906.914797774032,2.0,80.0,60.0,21906.914797774032,0.0
162,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.0,70.0,22146.16485220072,1.5,80.0,22146.16485220072,0.0,80.0,22111.227868901173,1.5,50.0,22080.658945258798,2.0,40.0,21994.850269535094,2.0,70.0,21984.48278601043,0.5,40.0,21867.088989025982,2.0,80.0,21867.088989025982,0.0,80.0,21856.72150550132,0.5,40.0,60.0,21856.72150550132,0.0
163,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,0.5,80.0,22146.16485220072,1.5,80.0,22121.740225625905,1.5,40.0,22096.275780327385,1.0,50.0,22096.275780327385,0.0,60.0,22046.3036570145,1.0,70.0,22031.474009664515,0.5,50.0,22031.474009664515,0.0,50.0,22016.644362314528,0.5,50.0,21995.726194739167,0.5,60.0,40.0,21971.30156816436,1.5
164,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,2.0,60.0,22196.236928110127,2.0,50.0,22102.43906701798,1.5,80.0,22008.64120592583,1.5,80.0,21968.82697267468,0.5,80.0,21883.01829695098,2.0,70.0,21883.01829695098,0.0,70.0,21862.10012937562,0.5,60.0,21862.10012937562,0.0,70.0,21831.53120573324,2.0,40.0,50.0,21816.70155838325,0.5
165,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.0,40.0,22204.043481945228,1.0,60.0,22183.125314369867,0.5,60.0,22143.311081118714,0.5,80.0,22057.50240539502,2.0,70.0,21971.69372967132,2.0,70.0,21953.891403637088,1.0,40.0,21918.954420337544,1.5,50.0,21898.036252762184,0.5,60.0,21848.75539975268,1.5,60.0,70.0,21762.946724028985,2.0
166,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.0,40.0,22209.393789650487,2.0,40.0,22141.027540555064,1.0,80.0,22141.027540555064,0.0,80.0,22141.027540555064,0.0,80.0,22123.22521452083,1.0,40.0,22079.49942933809,2.0,50.0,22058.58126176273,0.5,60.0,22034.15663518792,1.5,40.0,21984.184511875035,1.0,70.0,70.0,21934.21238856215,1.0
167,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,0.0,40.0,22210.860608088034,0.5,70.0,22167.134822905296,2.0,50.0,22141.670377606777,1.0,50.0,22112.568272401943,0.5,70.0,22050.890251324963,2.0,60.0,22000.91812801208,1.0,70.0,21932.551878916656,1.0,80.0,21922.18439539199,0.5,40.0,21860.50637431501,2.0,60.0,70.0,21791.94508357577,1.5
168,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,0.5,50.0,22239.962713292865,0.0,50.0,22122.56891630842,2.0,80.0,22005.175119323976,2.0,80.0,21911.377258231827,1.5,80.0,21843.011009136404,1.0,80.0,21817.546563837885,1.0,50.0,21755.8685427609,2.0,60.0,21745.501059236238,0.5,40.0,21727.698733202,1.0,40.0,70.0,21677.72660988912,1.0
169,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,2.0,40.0,22171.59646419744,1.0,80.0,22131.78223094629,0.5,80.0,22063.22094020706,1.5,70.0,22034.118835002228,0.5,70.0,22019.28918765224,0.5,50.0,21950.922938556814,1.0,80.0,21950.922938556814,0.0,50.0,21911.108705305665,0.5,80.0,21875.189473958028,1.0,60.0,40.0,21857.387147923797,1.0
170,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.0,80.0,22239.962713292865,0.0,40.0,22178.28469221588,2.0,60.0,22128.312568903,1.0,70.0,22059.751278163767,1.5,70.0,21942.35748117932,2.0,80.0,21942.35748117932,0.0,50.0,21848.559620087173,1.5,80.0,21808.74538683602,0.5,80.0,21740.18409609679,1.5,70.0,40.0,21709.61517245441,2.0
171,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,2.0,70.0,22219.044545717505,0.5,60.0,22157.36652464052,2.0,60.0,22139.564198606287,1.0,40.0,22110.462093401457,0.5,70.0,22048.784072324477,2.0,60.0,22048.784072324477,0.0,40.0,21987.10605124749,2.0,60.0,21987.10605124749,0.0,70.0,21976.738567722823,0.5,40.0,60.0,21955.820400147462,0.5
172,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.5,50.0,22239.962713292865,0.0,50.0,22178.28469221588,2.0,60.0,22178.28469221588,0.0,50.0,22178.28469221588,0.0,60.0,22167.91720869121,0.5,40.0,22142.452763392692,1.0,50.0,22116.988318094176,1.0,50.0,22087.886212889345,0.5,70.0,22087.886212889345,0.0,40.0,70.0,22058.784107684514,0.5
173,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,2.0,80.0,22225.13306594288,0.5,50.0,22194.5641423005,2.0,40.0,22150.83835711776,2.0,50.0,22129.9201895424,0.5,60.0,22061.35889880317,1.5,70.0,21992.79760806394,1.5,70.0,21968.372981489127,1.5,40.0,21968.372981489127,0.0,60.0,21968.372981489127,0.0,40.0,80.0,21928.55874823797,0.5
174,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,2.0,50.0,22209.393789650487,2.0,40.0,22188.47562207513,0.5,60.0,22152.556390727488,1.0,60.0,22131.638223152127,0.5,60.0,22113.835897117893,1.0,40.0,22089.41127054308,1.5,40.0,22054.474287243534,1.5,50.0,22023.90536360116,2.0,40.0,21998.44091830264,1.0,50.0,80.0,21998.44091830264,0.0
175,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,0.5,70.0,22239.962713292865,0.0,50.0,22219.044545717505,0.5,60.0,22201.24221968327,1.0,40.0,22151.961366673768,1.5,60.0,22131.043199098407,0.5,60.0,22081.071075785523,1.0,70.0,22066.241428435536,0.5,50.0,21997.680137696305,1.5,70.0,21903.88227660416,1.5,80.0,40.0,21893.51479307949,0.5
176,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.0,70.0,22229.5952297682,0.5,40.0,22161.22898067277,1.0,80.0,22117.50319549004,2.0,50.0,22000.109398505592,2.0,80.0,21960.29516525444,0.5,80.0,21891.928916159017,1.0,80.0,21874.126590124783,1.0,40.0,21824.84573711528,1.5,60.0,21824.84573711528,0.0,40.0,80.0,21707.451940130835,2.0
177,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.0,70.0,22239.962713292865,0.0,50.0,22239.962713292865,0.0,80.0,22219.044545717505,0.5,60.0,22101.65074873306,2.0,80.0,22101.65074873306,0.0,70.0,22051.678625420176,1.0,70.0,22007.95284023744,2.0,50.0,21978.850735032607,0.5,70.0,21942.93150368497,1.0,60.0,80.0,21849.13364259282,1.5
178,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.5,60.0,22209.393789650487,2.0,40.0,22173.47455830285,1.0,60.0,22123.502434989965,1.0,70.0,22029.704573897816,1.5,80.0,22029.704573897816,0.0,80.0,21980.423720888317,1.5,60.0,21894.615045164617,2.0,70.0,21858.69581381698,1.0,60.0,21809.41496080748,1.5,60.0,70.0,21780.31285560265,0.5
179,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,0.0,40.0,22196.236928110127,2.0,50.0,22178.434602075893,1.0,40.0,22092.6259263522,2.0,70.0,22052.811693101045,0.5,80.0,22028.387066526237,1.5,40.0,21966.70904544925,2.0,60.0,21966.70904544925,0.0,50.0,21936.14012180687,2.0,40.0,21907.03801660204,0.5,70.0,60.0,21907.03801660204,0.0
180,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,0.0,50.0,22210.860608088034,0.5,70.0,22210.860608088034,0.0,50.0,22171.04637483688,0.5,80.0,22127.320589654144,2.0,50.0,22058.759298914916,1.5,70.0,22058.759298914916,0.0,40.0,22023.82231561537,1.5,50.0,22023.82231561537,0.0,70.0,22008.992668265382,0.5,50.0,60.0,22008.992668265382,0.0
181,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,0.5,80.0,22239.962713292865,0.0,40.0,22122.56891630842,2.0,80.0,22005.175119323976,2.0,80.0,21955.894266314477,1.5,60.0,21926.792161109643,0.5,70.0,21832.994300017494,1.5,80.0,21783.02217670461,1.0,70.0,21714.655927609187,1.0,80.0,21628.84725188549,2.0,70.0,40.0,21618.479768360823,0.5
182,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,0.5,60.0,22239.962713292865,0.0,60.0,22214.498267994342,1.0,50.0,22190.07364141953,1.5,40.0,22165.649014844723,1.5,40.0,22165.649014844723,0.0,40.0,22150.819367494736,0.5,50.0,22133.0170414605,1.0,40.0,22015.623244476057,2.0,80.0,21986.521139271223,0.5,70.0,40.0,21976.15365574656,0.5
183,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.0,80.0,22239.962713292865,0.0,80.0,22196.236928110127,2.0,50.0,22171.81230153532,1.5,40.0,22171.81230153532,0.0,80.0,22136.87531823577,1.5,50.0,22093.149533053034,2.0,50.0,22082.782049528367,0.5,40.0,22042.96781627721,0.5,80.0,22022.049648701854,0.5,60.0,70.0,21936.24097297816,2.0
184,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,0.5,50.0,22189.99058997998,1.0,70.0,22189.99058997998,0.0,50.0,22121.62434088456,1.0,80.0,22091.05541724218,2.0,40.0,22051.241183991027,0.5,80.0,21933.847387006583,2.0,80.0,21919.0177396566,0.5,50.0,21879.203506405443,0.5,80.0,21850.101401200613,0.5,70.0,50.0,21815.16441790107,1.5
185,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,0.0,80.0,22205.02572999332,1.5,50.0,22169.106498645684,1.0,60.0,22129.29226539453,0.5,80.0,22094.355282094988,1.5,50.0,22094.355282094988,0.0,40.0,22094.355282094988,0.0,40.0,22069.930655520177,1.5,40.0,22069.930655520177,0.0,80.0,22055.10100817019,0.5,50.0,50.0,22020.164024870646,1.5
186,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.5,40.0,22200.148480041717,0.5,80.0,22114.339804318017,2.0,70.0,22020.541943225868,1.5,80.0,21995.07749792735,1.0,50.0,21933.399476850365,2.0,60.0,21871.721455773382,2.0,60.0,21803.16016503415,1.5,70.0,21717.35148931045,2.0,70.0,21692.926862735643,1.5,40.0,50.0,21667.462417437124,1.0
187,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.0,70.0,22222.16038725863,1.0,40.0,22182.34615400748,0.5,80.0,22132.374030694595,1.0,70.0,22111.455863119238,0.5,60.0,22061.48373980635,1.0,70.0,22061.48373980635,0.0,80.0,21999.805718729367,2.0,60.0,21959.99148547821,0.5,80.0,21924.072254130577,1.0,60.0,50.0,21880.34646894784,2.0
188,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.0,70.0,22209.393789650487,2.0,40.0,22209.393789650487,0.0,80.0,22188.47562207513,0.5,60.0,22120.109372979703,1.0,80.0,22120.109372979703,0.0,70.0,22076.383587796965,2.0,50.0,22055.465420221604,0.5,60.0,22006.1845672121,1.5,60.0,21980.720121913582,1.0,50.0,50.0,21936.994336730844,2.0
189,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,0.0,40.0,22205.02572999332,1.5,50.0,22165.21149674217,0.5,80.0,22079.402821018477,2.0,70.0,22039.58858776732,0.5,80.0,21995.862802584583,2.0,50.0,21878.46900560014,2.0,80.0,21829.18815259064,1.5,60.0,21829.18815259064,0.0,40.0,21794.25116929109,1.5,50.0,80.0,21754.43693603994,0.5
190,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,0.0,40.0,22225.13306594288,0.5,50.0,22194.5641423005,2.0,40.0,22165.46203709567,0.5,70.0,22129.54280574803,1.0,60.0,22060.9815150088,1.5,70.0,22011.700661999297,1.5,60.0,21967.97487681656,2.0,50.0,21967.97487681656,0.0,60.0,21899.608627721136,1.0,80.0,60.0,21863.6893963735,1.0
191,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,0.5,40.0,22210.860608088034,0.5,70.0,22174.9413767404,1.0,60.0,22139.02214539276,1.0,60.0,22139.02214539276,0.0,80.0,22045.22428430061,1.5,80.0,21995.943431291107,1.5,60.0,21965.37450764873,2.0,40.0,21871.57664655658,1.5,80.0,21809.8986254796,2.0,60.0,40.0,21792.09629944536,1.0
192,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.0,40.0,22215.538086718054,1.5,40.0,22194.619919142693,0.5,60.0,22176.81759310846,1.0,40.0,22115.13957203148,2.0,60.0,22115.13957203148,0.0,40.0,22115.13957203148,0.0,50.0,22065.858719021973,1.5,60.0,21997.29742828274,1.5,70.0,21966.728504640363,2.0,40.0,40.0,21948.92617860613,1.0
193,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,0.0,70.0,22200.148480041717,0.5,80.0,22179.230312466352,0.5,60.0,22158.31214489099,0.5,60.0,22137.39397731563,0.5,60.0,22093.668192132893,2.0,50.0,22069.24356555808,1.5,40.0,21975.44570446593,1.5,80.0,21975.44570446593,0.0,40.0,21925.473581153048,1.0,70.0,70.0,21856.912290413817,1.5
194,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,0.0,70.0,22229.5952297682,0.5,40.0,22189.780996517045,0.5,80.0,22189.780996517045,0.0,70.0,22149.966763265893,0.5,80.0,22056.168902173744,1.5,80.0,21962.371041081595,1.5,80.0,21936.906595783075,1.0,50.0,21936.906595783075,0.0,50.0,21875.22857470609,2.0,60.0,60.0,21854.31040713073,0.5
195,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,0.0,70.0,22210.860608088034,0.5,70.0,22149.18258701105,2.0,60.0,22149.18258701105,0.0,40.0,22109.3683537599,0.5,80.0,22069.554120508747,0.5,80.0,22051.751794474512,1.0,40.0,22022.64968926968,0.5,70.0,22022.64968926968,0.0,50.0,21972.6775659568,1.0,70.0,50.0,21928.95178077406,2.0
196,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.5,60.0,22209.393789650487,2.0,40.0,22209.393789650487,0.0,40.0,22183.929344351967,1.0,50.0,22115.368053612736,1.5,70.0,22115.368053612736,0.0,80.0,22075.553820361583,0.5,80.0,22050.089375063064,1.0,50.0,22050.089375063064,0.0,70.0,22014.170143715422,1.0,60.0,80.0,21945.803894620003,1.0
197,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,0.0,80.0,22196.236928110127,2.0,50.0,22127.870679014704,1.0,80.0,22127.870679014704,0.0,70.0,22059.309388275477,1.5,70.0,22033.844942976957,1.0,50.0,21948.036267253257,2.0,70.0,21886.358246176274,2.0,60.0,21824.68022509929,2.0,60.0,21738.871549375595,2.0,70.0,60.0,21702.95231802796,1.0
198,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,0.5,60.0,22189.99058997998,1.0,70.0,22146.264804797243,2.0,50.0,22125.346637221883,0.5,60.0,22125.346637221883,0.0,40.0,22056.78534648265,1.5,70.0,22013.059561299917,2.0,50.0,21973.24532804876,0.5,80.0,21942.676404406386,2.0,40.0,21942.676404406386,0.0,40.0,60.0,21906.757173058744,1.0
199,10.0,10.0,22239.962713292865,78.53981633974483,22239.962713292865,1.0,70.0,22190.681860283363,1.5,60.0,22165.217414984843,1.0,50.0,22144.299247409483,0.5,60.0,22144.299247409483,0.0,40.0,22144.299247409483,0.0,60.0,22123.38107983412,0.5,60.0,22108.55143248413,0.5,50.0,22108.55143248413,0.0,50.0,22058.57930917125,1.0,70.0,80.0,22018.7650759201,0.5
200,10.0,2.0,889.5985085317145,3.141592653589793,889.5985085317145,1.5,70.0,886.1661615027666,2.0,70.0,882.7338144738187,2.0,70.0,881.2970452199132,1.0,60.0,881.2970452199132,0.0,40.0,880.2784674079725,1.0,50.0,878.3072332875925,1.5,60.0,877.8925339466058,0.5,40.0,877.8925339466058,0.0,70.0,876.9155488836133,1.5,40.0,60.0,875.4787796297078,1.0
201,10.0,2.0,889.5985085317145,3.141592653589793,889.5985085317145,0.5,40.0,888.0059392016684,0.5,80.0,886.4133698716223,0.5,80.0,885.8201839776228,0.5,50.0,885.4054846366362,0.5,40.0,884.4284995736436,1.5,40.0,883.4515145106511,1.5,40.0,882.4329366987104,1.0,50.0,879.6982867348935,1.0,80.0,879.6982867348935,0.0,50.0,80.0,878.1057174048474,0.5
202,10.0,2.0,889.5985085317145,3.141592653589793,889.5985085317145,0.0,60.0,888.161739277809,1.0,60.0,886.5691699477629,0.5,80.0,886.5691699477629,0.0,50.0,886.5691699477629,0.0,70.0,885.9759840537635,0.5,50.0,883.2335324241942,1.5,70.0,882.5214393828248,1.0,40.0,881.9282534888254,0.5,50.0,881.9282534888254,0.0,70.0,40.0,881.5135541478387,0.5
203,10.0,2.0,889.5985085317145,3.141592653589793,889.5985085317145,0.0,80.0,888.5799307197738,1.0,50.0,887.8678376784044,1.0,40.0,883.1720857990266,2.0,80.0,881.1732008665111,1.0,70.0,876.4774489871334,2.0,80.0,875.0406797332279,1.0,60.0,874.2039530302134,0.5,60.0,874.2039530302134,0.0,50.0,874.2039530302134,0.0,60.0,40.0,873.2269679672208,1.5
204,10.0,2.0,889.5985085317145,3.141592653589793,889.5985085317145,0.0,40.0,888.0059392016684,0.5,80.0,886.5691699477629,1.0,60.0,883.136822918815,2.0,70.0,881.9140659731198,2.0,40.0,881.9140659731198,0.0,60.0,878.1621515294338,1.5,80.0,876.7253822755283,1.0,60.0,876.7253822755283,0.0,60.0,876.7253822755283,0.0,50.0,80.0,875.1328129454822,0.5
205,10.0,2.0,889.5985085317145,3.141592653589793,889.5985085317145,0.0,40.0,889.5985085317145,0.0,40.0,889.5985085317145,0.0,70.0,888.621523468722,1.5,40.0,888.0283375747225,0.5,50.0,887.3162445333531,1.0,40.0,886.9015451923665,0.5,40.0,885.464775938461,1.0,60.0,883.8722066084149,0.5,80.0,881.9009724880349,1.5,60.0,60.0,881.0642457850204,0.5
206,10.0,2.0,889.5985085317145,3.141592653589793,889.5985085317145,0.5,80.0,889.005322637715,0.5,50.0,884.3095707583373,2.0,80.0,883.7163848643378,0.5,50.0,882.1238155342917,0.5,80.0,881.709116193305,0.5,40.0,879.2419953502257,2.0,60.0,878.0192384045305,2.0,40.0,876.7964814588353,2.0,40.0,876.7964814588353,0.0,80.0,60.0,876.7964814588353,0.0
207,10.0,2.0,889.5985085317145,3.141592653589793,889.5985085317145,1.5,50.0,885.8465940880285,1.5,80.0,885.8465940880285,0.0,80.0,882.4142470590806,2.0,70.0,881.0167677270988,1.5,50.0,879.0455336067188,1.5,60.0,877.4529642766727,0.5,80.0,875.8603949466266,0.5,80.0,874.6963107384333,0.5,70.0,874.2816113974467,0.5,40.0,80.0,869.5858595180689,2.0
208,10.0,2.0,889.5985085317145,3.141592653589793,889.5985085317145,2.0,80.0,884.9027566523367,2.0,80.0,882.1681066885199,1.0,80.0,882.1681066885199,0.0,40.0,878.735759659572,2.0,70.0,875.303412630624,2.0,70.0,874.2848348186833,1.0,50.0,871.5501848548664,1.0,80.0,870.3861006466732,0.5,70.0,869.163343700978,2.0,40.0,80.0,864.4675918216002,2.0
